,lat,lon,h
0,35.615266964776886,139.29983172670404,9.1691752806
1,35.615266964776886,139.29983172670404,9.22311160578
2,35.615266964776886,139.29983172670404,9.27704793096
3,35.615266964776886,139.29983172670404,9.33098425614
4,35.615266964776886,139.29983172670404,9.38492058132
5,35.615266964776886,139.29983172670404,9.4388569065
6,35.615266964776886,139.29983172670404,9.49279323168
7,35.615266964776886,139.29983172670404,9.54672955686
8,35.615266964776886,139.29983172670404,9.60066588204
9,35.615266964776886,139.29983172670404,9.65460220722
10,35.615266964776886,139.29983172670404,9.7085385324
11,35.615266964776886,139.29983172670404,9.76247485758
12,35.615266964776886,139.29983172670404,9.81641118276
13,35.615266964776886,139.29983172670404,9.87034750794
14,35.615266964776886,139.29983172670404,9.92428383312
15,35.615266964776886,139.29983172670404,9.9782201583
16,35.615266964776886,139.29983172670404,10.03215648348
17,35.615266964776886,139.29983172670404,10.08609280866
18,35.615266964776886,139.29983172670404,10.14002913384
19,35.615266964776886,139.29983172670404,10.19396545902
20,35.615266964776886,139.29983172670404,10.247901784200002
21,35.615266964776886,139.29983172670404,10.301838109380002
22,35.615266964776886,139.29983172670404,10.35577443456
23,35.615266964776886,139.29983172670404,10.40971075974
24,35.615266964776886,139.29983172670404,10.463647084920002
25,35.615266964776886,139.29983172670404,10.5175834101
26,35.615266964776886,139.29983172670404,10.57151973528
27,35.6152673146274,139.29983266984965,10.642535896767
28,35.61526766447791,139.29983361299526,10.713552058254
29,35.615268014328414,139.2998345561409,10.784568219741
30,35.6152683641789,139.29983549928653,10.855584381228
31,35.6152687140294,139.29983644243217,10.926600542715
32,35.61526906387987,139.2998373855778,10.997616704202
33,35.615269413730346,139.29983832872347,11.068632865689
